"unique" "vcf_ord" "position" "chrom" "a_freq_old" "for_relatedness" "a_freq_final" "keep_loci" "quasi_indep" "pca_ALL_PC1_loadings" "pca_ALL_PC2_loadings" "pca_ALL_PC3_loadings" "pca_PRUNED_PC1_loadings" "pca_PRUNED_PC2_loadings" "pcadapt_3.0.4_ALL_chisq" "pcadapt_3.0.4_ALL_log10p" "pcadapt_3.0.4_PRUNED_log10p" "OutFLANK_0.2_FST" "OutFLANK_0.2_He" "OutFLANK_0.2_ALL_log10p" "OutFLANK_0.2_PRUNED_log10p" "LFMM_ridge_0.0_ALL_log10p" "LFMM_lasso_0.0_ALL_log10p" "Spearmans_ALL_rho" "simID" "RDAvegan_2.52_ALL_RDA1" "RDAvegan_2.52_ALL_PC1" "RDAvegan_2.52_ALL_PC2" "RDAvegan_2.52_ALL_PC3" "RDAvegan_2.52_PRUNED_RDA1" "RDAvegan_2.52_PRUNED_PC1" "RDAvegan_2.52_PRUNED_PC2" "RDAvegan_2.52_PRUNED_PC3"
"404457_0.0305" 10844 404457 9 0.0305 FALSE 0.0302114803625378 TRUE FALSE NA NA NA NA NA NA NA 0.15579585910476 0.00625053489585971 0.0585974936336833 NA NA 0.162120488596159 0.226109334122918 0.0269097582598692 10900 -0.014205788622019 0.00348717804622848 0.0326906210857764 0.00761235083629476 NA NA NA NA
"404485_0.047" 10845 404485 9 0.047 FALSE 0.0468277945619335 TRUE FALSE NA NA NA NA NA NA NA 0.581794770882184 0.0038182207561166 0.0892699044367975 NA NA 0.355855245381836 0.288307106700609 0.0387230919937675 10900 -0.0218424859407371 0.0143004498426043 -0.0418391912866688 -0.00685617434736501 NA NA NA NA
"404503_0.511" 10847 404503 9 0.511 FALSE 0.511077542799597 TRUE FALSE -0.00289719819598643 0.000644829546873822 0.0130696659373133 NA NA 4.45037610465904 0.664021727254253 0.392284346203152 0.0196220861143074 0.499754576091046 0.396477223197521 0.457587576752136 0.419053840418036 0.474836072350091 -0.111527593697407 10900 0.0661964253872658 -0.0224079404465375 -0.00805771818254225 0.0485286692939421 NA NA NA NA
"404512_0.0335" 10848 404512 9 0.0335 FALSE 0.0332326283987915 TRUE FALSE NA NA NA NA NA NA NA 0.123626522908196 0.00321449751984663 0.0642564416169984 NA NA 0.146312087888856 0.21019814849288 0.0254133217275798 10900 -0.0126281355703014 0.00451677841560798 0.0344588138817524 0.0112670070916815 NA NA NA NA
"404513_0.2025" 10849 404513 9 0.2025 FALSE 0.202416918429003 TRUE FALSE 0.00174144522745471 0.0145673827841889 -0.0142495279021306 NA NA 11.5335082184256 2.03788593856828 0.0666523746397463 0.0177305120686332 0.322888619125419 0.376020586343078 0.435086887422167 0.042428682622435 0.197859470189758 -0.0100843972735295 10900 0.00186264036085602 0.0148675937848025 0.080111785258619 -0.0574583746182154 NA NA NA NA
"40461_0.7815" 1099 40461 1 0.7815 FALSE 0.779959718026183 TRUE TRUE 0.00270684292627249 0.00136234305857874 1.93422800254824e-05 -0.025261338415054 0.0556074402713816 0.51926419875841 0.0387501798519478 0.727920961128704 0.0247263219143169 0.3432451125654 0.69869176632577 0.785742980796904 0.820783277504566 0.90469151597658 -0.116899065471905 10900 0.0710007145250637 0.0212039626878034 -0.00477698874624397 -0.0016991501194818 0.0858883171384827 -0.0488564119019566 -0.183444617811584 0.0194795369899544
"404869_0.7975" 10856 404869 9 0.7975 FALSE 0.797583081570997 TRUE FALSE -0.00174144522745471 -0.0145673827841889 0.0142495279021307 NA NA 11.5755200253267 2.04632935225143 0.0666523746397398 0.0177305120686331 0.322888619125419 0.376020586343077 0.435086887422165 0.0424286826224358 0.197859470189758 0.0100843972735295 10900 -0.00186264036085604 -0.0148675937848025 -0.0801117852586191 0.0574583746182154 NA NA NA NA
"404891_0.2025" 10857 404891 9 0.2025 FALSE 0.202416918429003 TRUE FALSE 0.00174144522745471 0.0145673827841889 -0.0142495279021306 NA NA 11.5335082184256 2.03788593856828 0.0666523746397463 0.0177305120686332 0.322888619125419 0.376020586343078 0.435086887422167 0.042428682622435 0.197859470189758 -0.0100843972735295 10900 0.00186264036085602 0.0148675937848025 0.080111785258619 -0.0574583746182154 NA NA NA NA
"404927_0.0145" 10858 404927 9 0.0145 FALSE 0.0146022155085599 TRUE FALSE NA NA NA NA NA NA NA 0.262186708736357 0.0246433614204281 0.0287779816216027 NA NA 0.208892389167222 0.183782204599554 0.0791839923136879 10900 -0.0452116434411527 -0.0232156597419798 -0.0153201058877202 -0.00839110132510858 NA NA NA NA
"404981_0.0155" 10860 404981 9 0.0155 FALSE 0.0156092648539778 TRUE TRUE NA NA NA NA NA NA NA 1.16523945260764 0.00779109871471548 0.0307312314093922 NA NA 1.24802715262699 1.16702349719348 -0.0809454709614508 10900 0.0448041173242545 3.09490274287516e-05 0.0555368171482152 -0.0205766197550981 0.0541987536829215 -0.120759578941173 -0.0510458218230985 0.00512359811115168
"405037_0.2025" 10862 405037 9 0.2025 FALSE 0.202416918429003 TRUE FALSE 0.00174144522745471 0.0145673827841889 -0.0142495279021306 NA NA 11.5335082184256 2.03788593856828 0.0666523746397463 0.0177305120686332 0.322888619125419 0.376020586343078 0.435086887422167 0.042428682622435 0.197859470189758 -0.0100843972735295 10900 0.00186264036085602 0.0148675937848025 0.080111785258619 -0.0574583746182154 NA NA NA NA
"405074_0.2875" 10863 405074 9 0.2875 FALSE 0.2865055387714 TRUE FALSE -0.00673364798690597 0.00143249750562791 0.0123190574541083 NA NA 6.65257272953106 1.07657068082245 0.865500986207272 0.0361371585039146 0.408840230049419 1.53831989973318 1.67677164542419 0.860658711500591 0.965659622290278 -0.0991026452486934 10900 0.0565876757016353 -0.0510373178331729 -0.00101360547178844 0.050764915289834 NA NA NA NA
"405121_0.047" 10864 405121 9 0.047 FALSE 0.0468277945619335 TRUE FALSE NA NA NA NA NA NA NA 0.581794770882184 0.0038182207561166 0.0892699044367975 NA NA 0.355855245381836 0.288307106700609 0.0387230919937675 10900 -0.0218424859407371 0.0143004498426043 -0.0418391912866688 -0.00685617434736501 NA NA NA NA
"405129_0.2025" 10865 405129 9 0.2025 TRUE 0.202416918429003 TRUE FALSE 0.00174144522745471 0.0145673827841889 -0.0142495279021306 NA NA 11.5335082184256 2.03788593856828 0.0666523746397463 0.0177305120686332 0.322888619125419 0.376020586343078 0.435086887422167 0.042428682622435 0.197859470189758 -0.0100843972735295 10900 0.00186264036085602 0.0148675937848025 0.080111785258619 -0.0574583746182154 NA NA NA NA
"405221_0.2025" 10867 405221 9 0.2025 FALSE 0.202416918429003 TRUE FALSE 0.00174144522745471 0.0145673827841889 -0.0142495279021306 NA NA 11.5335082184256 2.03788593856828 0.0666523746397463 0.0177305120686332 0.322888619125419 0.376020586343078 0.435086887422167 0.042428682622435 0.197859470189758 -0.0100843972735295 10900 0.00186264036085602 0.0148675937848025 0.080111785258619 -0.0574583746182154 NA NA NA NA
"405269_0.1505" 10868 405269 9 0.1505 FALSE 0.151560926485398 TRUE TRUE 0.00175221244550817 0.00406425856261603 0.00345317705109267 -0.00404189907442134 0.014301363769648 0.67522459651519 0.056003557468489 0.0675389110931534 0.0169436143332497 0.257180424096571 0.314121698429126 0.366680586309567 0.0234852411140994 0.0647064040084923 -0.0717968845915978 10900 0.0463669113962921 0.0132033646741827 0.0159046631163318 0.00459523114092818 0.0560892382192979 0.0244257385683678 -0.0367216362092784 0.0312957142087396
"40553_0.092" 1102 40553 1 0.092 FALSE 0.0926485397784491 TRUE FALSE 0.00067265885221505 -0.000301050480637474 0.00150612396552658 NA NA 0.0851858071746857 0.00280857380855162 0.215038610189973 0.0155611664702156 0.16812957571074 0.245646997194825 0.29031760271465 0.272987261542065 0.297470151758887 0.0255507643061508 10900 -0.006914852400951 0.0042238058407829 -0.00238173806871998 0.0021554483786161 NA NA NA NA
"405539_0.044" 10875 405539 9 0.044 FALSE 0.0443101711983887 TRUE TRUE NA NA NA NA NA NA NA 0.0713351835844163 0.0260726216067541 0.0846935598535163 NA NA 0.12919351711867 0.103261347836868 -0.0742652809612536 10900 0.0456565478604404 -0.0203783131737969 0.0233789142909053 0.00456306835049683 0.0552299239284635 0.028475506897456 -0.0431576487108426 -0.109946274163269
"405548_0.016" 10876 405548 9 0.016 FALSE 0.0161127895266868 TRUE TRUE NA NA NA NA NA NA NA 0.968593491363557 0.0297256401524541 0.0317063350807107 NA NA 0.959479170903165 0.863356544504063 0.137967415952058 10900 -0.0866042177230777 0.0338288101765364 -0.0554592703136681 0.00891812787064433 -0.104763600860723 0.0534779909575292 0.00268053083081176 0.101155236672093
"405566_0.511" 10877 405566 9 0.511 FALSE 0.511077542799597 TRUE FALSE -0.00289719819598643 0.000644829546873822 0.0130696659373133 NA NA 4.45037610465904 0.664021727254253 0.392284346203152 0.0196220861143074 0.499754576091046 0.396477223197521 0.457587576752136 0.419053840418036 0.474836072350091 -0.111527593697407 10900 0.0661964253872658 -0.0224079404465375 -0.00805771818254225 0.0485286692939421 NA NA NA NA
"40561_0.2205" 1103 40561 1 0.2205 FALSE 0.220040281973817 TRUE FALSE -0.00239278156320702 0.00424953551418436 -0.0050660941793186 NA NA 2.01521077744746 0.244692642003529 0.19265696300441 -8.23633834690078e-05 0.3432451125654 0.0030947131280907 0.00461335668654614 0.274880109911646 0.380821174804572 0.0682207921337313 10900 -0.0466264677884249 -0.0189338394018992 0.0393473066164754 -0.0198380483117603 NA NA NA NA
"405630_0.2025" 10878 405630 9 0.2025 TRUE 0.202416918429003 TRUE FALSE 0.00174144522745471 0.0145673827841889 -0.0142495279021306 NA NA 11.5335082184256 2.03788593856828 0.0666523746397463 0.0177305120686332 0.322888619125419 0.376020586343078 0.435086887422167 0.042428682622435 0.197859470189758 -0.0100843972735295 10900 0.00186264036085602 0.0148675937848025 0.080111785258619 -0.0574583746182154 NA NA NA NA
"405661_0.0265" 10880 405661 9 0.0265 FALSE 0.026686807653575 TRUE FALSE NA NA NA NA NA NA NA 0.753648720637935 0.0187160733495216 0.051949243901672 NA NA 0.977323034913259 0.993852162685274 0.0449967760157585 10900 -0.0270636631710345 -0.0191571894285263 -0.0345609817208443 -0.0200376005463812 NA NA NA NA
"405825_0.047" 10881 405825 9 0.047 FALSE 0.0468277945619335 TRUE FALSE NA NA NA NA NA NA NA 0.581794770882184 0.0038182207561166 0.0892699044367975 NA NA 0.355855245381836 0.288307106700609 0.0387230919937675 10900 -0.0218424859407371 0.0143004498426043 -0.0418391912866688 -0.00685617434736501 NA NA NA NA
"405965_0.047" 10883 405965 9 0.047 FALSE 0.0468277945619335 TRUE FALSE NA NA NA NA NA NA NA 0.581794770882184 0.0038182207561166 0.0892699044367975 NA NA 0.355855245381836 0.288307106700609 0.0387230919937675 10900 -0.0218424859407371 0.0143004498426043 -0.0418391912866688 -0.00685617434736501 NA NA NA NA
"406029_0.0645" 10884 406029 9 0.0645 FALSE 0.0644511581067472 TRUE TRUE -0.000777549072079615 -0.00293198082061559 0.00574963921840276 -0.0125887386780538 0.0166128502635248 1.15182742685443 0.116577226340441 0.246075674264193 0.012160143368088 0.120594412650892 0.138656438831496 0.168849547183741 0.277695690426378 0.350621004165596 0.00623303440953708 10900 -0.00693104658623755 -0.00668260525076944 -0.0124672539661343 0.0364329586710464 -0.00838436530227067 -0.0526061478223535 -0.0582110842075306 -0.0763892836040492
"406194_0.511" 10889 406194 9 0.511 TRUE 0.511077542799597 TRUE FALSE -0.00289719819598643 0.000644829546873822 0.0130696659373133 NA NA 4.45037610465904 0.664021727254253 0.392284346203152 0.0196220861143074 0.499754576091046 0.396477223197521 0.457587576752136 0.419053840418036 0.474836072350091 -0.111527593697407 10900 0.0661964253872658 -0.0224079404465375 -0.00805771818254225 0.0485286692939421 NA NA NA NA
"406234_0.0685" 10890 406234 9 0.0685 FALSE 0.0684793554884189 TRUE FALSE 0.0048810888857682 -0.0149392066921721 -0.000745125731751399 NA NA 8.05985802461976 1.34881230295998 0.805537531884188 0.0215985015881911 0.127579866720619 0.581338441645909 0.659101303521937 0.844795037866553 0.698646757603593 0.1458809666251 10900 -0.0927324874194618 0.0350397618772816 -0.0688285245642322 0.00587716618952942 NA NA NA NA
"406428_0.025" 10897 406428 9 0.025 FALSE 0.0246727089627392 TRUE FALSE NA NA NA NA NA NA NA 0.157045979327958 0.0144504356815514 0.0481279327903581 NA NA 0.177134740434404 0.193443566595863 0.00309652079470207 10900 -0.00433677293112745 -0.0164518578942996 0.00543302865964935 0.0184762452395949 NA NA NA NA
"406486_0.2495" 10898 406486 9 0.2495 FALSE 0.249244712990937 TRUE FALSE 0.00209721807343095 -0.0128410658581423 0.000634336212898344 NA NA 5.05393572985561 0.774975064560321 0.300917790309338 0.00708902391216009 0.374243572074004 0.0557900259780912 0.0713884330370211 0.197852040927284 0.0889820980369679 0.108037011286993 10900 -0.0647036470587189 0.0149445276267743 -0.0589970621977281 0.0150439613086219 NA NA NA NA
"406562_0.136" 10900 406562 9 0.136 FALSE 0.13595166163142 TRUE TRUE 0.00190669917802513 0.00844100137956356 -0.0124745938792617 0.0215151491276675 -0.0339344507360427 5.81055662300861 0.916498244525949 0.529249332689096 0.0297186393952087 0.234937614662152 1.14399726641299 1.26075090814595 0.853065896416224 1.14726997891839 0.0625124495749458 10900 -0.0462654810235393 0.0118982810180368 0.0508082038482243 -0.0521034631509102 -0.0559665396791391 0.0464221743822059 0.0771868439063788 0.0242584358589063
"406565_0.0145" 10901 406565 9 0.0145 FALSE 0.0146022155085599 TRUE FALSE NA NA NA NA NA NA NA 0.262186708736357 0.0246433614204281 0.0287779816216027 NA NA 0.208892389167222 0.183782204599554 0.0791839923136879 10900 -0.0452116434411527 -0.0232156597419798 -0.0153201058877202 -0.00839110132510858 NA NA NA NA
"406596_0.044" 10903 406596 9 0.044 FALSE 0.0438066465256798 TRUE TRUE NA NA NA NA NA NA NA 0.499583783656563 0.00641370130126073 0.0837752484917076 NA NA 0.424292346683381 0.417328198569199 0.0529250953818505 10900 -0.0376254500208188 0.00506186050949406 -0.0132228400071217 0.00786504644063706 -0.0455148459488453 0.0431880853086549 0.0445869812349231 0.0172485359108507
"406649_0.0525" 10904 406649 9 0.0525 FALSE 0.0518630412890232 TRUE TRUE 0.00140260509978606 -0.00033801997426508 0.00564723146654549 -0.0249832757455724 0.004091572279677 0.918525180377768 0.0856805889647151 0.633133423163593 0.00354644758722653 0.0983465324745523 NA NA 0.686840895000618 0.777879232852916 -0.0711272289014317 10900 0.0387780126297275 0.0127165589548139 -0.00415612149739929 0.0350861751151209 0.0469090806905389 -0.0700021125118663 -0.0157994732153323 0.0406748255868013
"406667_0.53" 10905 406667 9 0.53 TRUE 0.530211480362538 TRUE TRUE -0.00782281663835336 -0.00101767853874682 -0.00781147262917148 0.0107710443103635 -0.0145340977585364 6.42216520425379 1.03253075265017 0.219183438456005 0.0156654498737572 0.498174532908608 0.261993334027831 0.308624201596238 0.0551486244353386 0.0465627427031288 0.0533916203548608 10900 -0.0313194482257676 -0.0614511422470924 0.000328806929524152 -0.0286750153450513 -0.0378865863507253 0.0180137319754269 0.0191912330952522 -0.00216264497529628
"406716_0.0475" 10906 406716 9 0.0475 FALSE 0.0478348439073515 TRUE TRUE NA NA NA NA NA NA NA 0.345958189026831 0.00490338508930213 0.0910933432314214 NA NA 0.310521056531453 0.309892498374393 0.0703444656056249 10900 -0.0437993542916557 -0.0367037689232041 -0.00309392027275006 0.0134024175965936 -0.0529833094923929 0.023287831356723 0.0174963857006306 -0.00658581875475509
"406723_0.0755" 10907 406723 9 0.0755 FALSE 0.0750251762336354 TRUE TRUE 0.00131087224023658 0.00367995537097051 0.00317584068075016 -0.015151954444077 -0.0114532905568394 0.490474968893747 0.0357502814960787 0.387888146984313 0.0160206281267269 0.138792798329495 0.30402735319036 0.355473468657366 0.440915404841663 0.438048625269284 -0.00417344689387121 10900 0.0152565362522519 0.012706777461267 0.021781980942177 0.0190620690917523 0.0184555639028901 -0.0619280340523568 0.0269836006171431 0.0156906795017046
"406751_0.8895" 10909 406751 9 0.8895 FALSE 0.889224572004028 TRUE TRUE 0.00315983508408492 0.000349854761872768 0.00218453862083596 -0.0217886986011937 -0.00276460513388287 0.839979949632419 0.0757815348309237 0.561558457164277 0.0221490016047843 0.197008465096562 0.533905933120061 0.607664269993966 0.542322422070443 0.602260264101417 -0.115732390341425 10900 0.069796767944128 0.0252275798673306 -0.0137831646548223 0.00450990314563773 0.0844319241084564 -0.0294004857829979 0.0275248301806897 -0.0262313300169749
"406760_0.0165" 10910 406760 9 0.0165 FALSE 0.0166163141993958 TRUE TRUE NA NA NA NA NA NA NA 0.520936210445482 0.0111995894892624 0.0326804246036454 NA NA 0.358749834001623 0.311186565052717 0.0782419275166878 10900 -0.0473034069941744 -0.00847675760388096 -0.0315396915963453 -0.0116745674899102 -0.0572221004932588 0.0499113040199107 0.0145515908546112 0.0202483998857661
"406815_0.0155" 10911 406815 9 0.0155 FALSE 0.0156092648539778 TRUE TRUE NA NA NA NA NA NA NA 0.475927339796095 0.0496995718795233 0.0307312314093922 NA NA 0.26791602413836 0.195996794361148 0.0323822285877728 10900 -0.024538175528163 -0.0554787974692054 -0.036350623887435 0.0126315907000171 -0.0296833998905553 0.0566330224385575 0.0759221907762755 -0.0333988075833484
"40691_0.404" 1107 40691 1 0.404 FALSE 0.404833836858006 TRUE FALSE -0.00166336554231758 -0.00468013235711251 0.00481004669075173 NA NA 1.42130078086029 0.154561238404971 0.287909683925893 0.0142941806523772 0.481886802785663 0.206485842377138 0.246225442614094 0.195213814029954 0.163768102886593 0.0640040740586585 10900 -0.0403892261744835 -0.0125308687073241 -0.0138766195274214 0.0289048228373706 NA NA NA NA
"406946_0.0545" 10916 406946 9 0.0545 TRUE 0.053877139979859 TRUE TRUE 0.000399266804966362 -0.00757504872304819 0.00207959257109571 0.02155786850722 -0.0150368971421102 1.79536150709767 0.210458176043845 0.532763101495017 0.00842976909466101 0.101948787534899 0.0724323090981102 0.0913659318004816 0.453876979058757 0.382803216927318 0.0303199368883678 10900 -0.0159259107453011 0.0024947444887959 -0.0431577355963866 0.0146675020852431 -0.0192652944686737 0.069100024253894 0.0384539720832115 0.0300240472238824
"407288_0.0455" 10922 407288 9 0.0455 FALSE 0.0448136958710977 TRUE TRUE NA NA NA NA NA NA NA 0.0173290673406951 0.00721518164991112 0.0856108570669407 NA NA 0.00319510597582032 0.0348959701959298 -0.0253207838135146 10900 0.0212078559440476 0.0146491295388018 0.0120150683015631 -0.0576275042284492 0.0256547707911674 0.0134147434039258 0.00030932404329394 -0.0400913068565557
"407337_0.02" 10924 407337 9 0.02 FALSE 0.0201409869083585 TRUE TRUE NA NA NA NA NA NA NA 0.525339277404646 0.0215012022599903 0.0394706551094315 NA NA 1.16330337211844 1.32345593866946 0.0579444836858293 10900 -0.038066846215064 0.0237207732658519 -0.00806056735269267 -0.0142460596674292 -0.0460487951713094 0.0603170341621638 -0.02644284367313 0.00972079177501887
"40740_0.046" 1108 40740 1 0.046 FALSE 0.0463242698892246 TRUE FALSE NA NA NA NA NA NA NA 0.456990467212211 0.0154433949732564 0.0883566638169095 NA NA 0.265522810914724 0.207218726833508 0.0233562994358661 10900 -0.0142117056481513 0.00189487139497464 -0.0289295588553689 0.0427802710741803 NA NA NA NA
"407424_0.498" 10925 407424 9 0.498 FALSE 0.498992950654582 TRUE TRUE -0.000847125371265801 -0.000860919521877435 -0.00936968389232484 -0.000324013506864717 0.031445013220022 2.03891104262322 0.248436098055814 0.00467091874062476 0.0250425971884912 0.499997971703232 0.705157465988236 0.792697814338517 0.114101044081403 0.123446777414775 -0.0721519998071889 10900 0.0418232547969441 -0.0070275211849358 -0.0101601966524879 -0.0516445999425695 0.0505928566464702 0.0415659343609491 -0.0945226668119791 -0.0476306881905089
"407480_0.0455" 10929 407480 9 0.0455 FALSE 0.0453172205438066 TRUE TRUE NA NA NA NA NA NA NA 0.458161852673627 0.00793773604821209 0.0865271401319809 NA NA 0.598306532363972 0.582641270588496 -0.0334543876011928 10900 0.0200070878409469 0.00411252351419432 0.0330547243935279 0.00907617467309899 0.0242022227099437 -0.0583456478534298 0.0158664643743551 -0.0103609164206352
"407624_0.049" 10930 407624 9 0.049 FALSE 0.0488418932527694 TRUE TRUE NA NA NA NA NA NA NA 0.0816464158804493 0.0152979125237186 0.0929127254325088 NA NA 0.306775186454147 0.431229837886792 0.00492051311308117 10900 -0.000720749514030135 -0.0372841808696459 -0.0264021474851918 0.0264323543812333 -0.000871878026193315 -0.0277224232510396 0.0538902570002601 0.0492535958381612
"40765_0.0665" 1109 40765 1 0.0665 TRUE 0.0654582074521652 TRUE TRUE -0.000927784044503954 0.0109134562127558 -0.00563150108087331 -0.0203863657256758 0.0313575392408104 4.82192995162783 0.732100137800675 0.512009716062114 0.0280045765292474 0.122346861058629 0.832090165137023 0.928827217537985 0.377012079140445 0.25314063252275 -0.0683518201096198 10900 0.0430635386566468 -0.00722574001624116 0.0651088056184486 -0.0266721788893978 0.0520932062443082 -0.0458368700182284 -0.106020769864109 -0.142771724865764
"407693_0.2165" 10931 407693 9 0.2165 FALSE 0.217522658610272 TRUE TRUE -0.00442705573103982 0.00230985740780036 0.00147088289534492 -0.0181410781434372 -0.000332241169687676 1.89575280524239 0.225977546350481 0.42777706028293 0.018252883514132 0.340413103202782 0.342948544093989 0.39860227027325 0.397943240509651 0.409485776659556 -0.0210397361865153 10900 0.0132096845152264 -0.0330881097269027 0.0140433259644007 0.0126163245850868 0.015979523312298 -0.0681027182164204 -0.027975541725943 0.0969389343473284
"407723_0.184" 10932 407723 9 0.184 FALSE 0.18429003021148 TRUE TRUE 0.000526744557656104 0.00235905414511498 0.000106715502269967 -0.0131447905409813 -0.0129907164882728 0.129605985350947 0.00521581890359127 0.229334337016644 0.01536710822568 0.300654429952264 0.263893232116437 0.310748548747423 0.150224827651774 0.132497026564007 -0.00947938274660694 10900 0.00630712378916895 0.00400179586616153 0.0156193026949462 0.00409995923397001 0.00762961685469497 -0.0496372540456901 0.0371307184391562 -0.02716841805625
"407742_0.6995" 10933 407742 9 0.6995 FALSE 0.69889224572004 TRUE TRUE -0.00210732286823131 0.00259725007896212 0.0090634811129864 -0.0138431211736452 -0.0197724939534071 2.21778789997244 0.276993456932247 0.290543311306168 0.019070414455845 0.420883749184878 0.366633618764896 0.424745352685328 0.31461684166593 0.331760772872997 -0.0357094772234575 10900 0.0215941287694908 -0.0158075705280135 0.0119446709676885 0.0466988503323863 0.0261220382427073 -0.0568799173102469 0.0603387571271087 0.0329742824915868
"407755_0.013" 10934 407755 9 0.013 FALSE 0.013091641490433 TRUE TRUE NA NA NA NA NA NA NA 0.250084806661387 0.0106891302306703 0.0258405008270379 NA NA 0.165918077594776 0.154453001388245 -0.0794894780489626 10900 0.0528959158619935 -0.00677564104641899 0.00335876419901864 -0.0180335042868931 0.0639872602307635 -0.00255104550012132 0.00293536419508056 -0.0101535682626297
"407825_0.053" 10936 407825 9 0.053 TRUE 0.0528700906344411 TRUE TRUE -0.000963044337366138 0.00599641660223216 0.00654706645910626 -0.0260831198442247 0.00152142095532872 1.60096000106284 0.181001139641159 0.67142008791675 0.0098917254195515 0.100149688301494 0.107633939203445 0.132870235138603 0.555822452784511 0.531373713088144 -0.0190527827682198 10900 0.0029264965082902 -0.00512231385236 0.0349869340285756 0.0338360877282022 0.00354013141825442 -0.104335272122818 0.0170230063620459 -0.0394044520643364
"407836_0.589" 10937 407836 9 0.589 FALSE 0.589123867069486 TRUE TRUE -0.000496418107943175 0.00401743162333057 -0.00346226610492293 -0.00449272457574945 -0.0241966991485853 0.885023315792871 0.0814242838759636 0.100433308945802 0.0157723072719713 0.484113872637161 0.252547867910535 0.298052519001763 0.228629865992192 0.213783170112297 -0.106787291391599 10900 0.0684235800049767 -0.00411901087240968 0.0106850246963 -0.0231020589394616 0.0827708027803472 0.0436867880403323 0.0746514124347267 -0.0308340182242911
"408048_0.325" 10940 408048 9 0.325 FALSE 0.324773413897281 TRUE TRUE -0.000154066516983881 0.00729065762575497 -0.00300626210227201 0.0133820863469594 0.0376461996254672 1.80027632114164 0.211213300717298 0.283664199409857 0.0276391161875166 0.438591287045573 0.859232066865156 0.957844603553282 0.284053215606983 0.400595356406024 0.0999413054436746 10900 -0.0542377365048829 -0.00199854643585324 0.0506367349960143 -0.0141686647133052 -0.0656104370915929 0.0126166274171017 -0.107763149236754 -0.0594539817747634
"408076_0.066" 10941 408076 9 0.066 FALSE 0.0659617321248741 TRUE TRUE 0.00192175912048149 -0.000265931718205406 -0.00588906498681238 0.029507717899005 -0.0218650482320286 1.0039571730563 0.0967502013536942 0.777140955494326 0.0218477505611774 0.123221564039921 0.532117387546409 0.605721526422592 0.661702983526285 0.730228123546002 0.090167166050128 10900 -0.0567648170930328 0.0126907898883885 0.00526495388920071 -0.0285186607656907 -0.0686674020875284 0.0689083666518028 0.0680064804013757 0.0507259586335886
"40814_0.397" 1111 40814 1 0.397 TRUE 0.397784491440081 TRUE FALSE -0.00303559676646155 0.003649053787034 -0.00189625516552874 NA NA 1.36636303341079 0.146643754520551 0.135917198942432 0.02343655954879 0.479103979619674 0.657701278691172 0.741599499057779 0.0656396387690561 0.0424295422717137 -0.0206273552473931 10900 0.00561883110294324 -0.0213139670872782 0.0162040814757816 -0.010570272752834 NA NA NA NA
"408165_0.085" 10943 408165 9 0.085 FALSE 0.0850956696878147 TRUE TRUE 0.0013938168276626 0.00136162085930231 0.00381996274302286 0.020214220827702 0.0480461922988787 0.40927186938604 0.0276487705020493 0.411367138681405 0.0243458837231362 0.155708793376394 0.731196995744746 0.820685678310116 0.368800560300788 0.41638534867165 0.0244265394264583 10900 -0.0186979077261435 0.0111237250007698 0.0103850333783647 0.0118274715781791 -0.0226185305225653 0.0684774149092449 -0.155178121452686 0.0219902110342849
"408216_0.0895" 10946 408216 9 0.0895 FALSE 0.0901309164149043 TRUE TRUE -0.000937646890612894 -0.010938551705717 0.00481470202529271 0.0298340604096323 -0.0232254358115138 4.16210199732738 0.611750109032224 0.846967860573179 0.0200224783576066 0.164014668642227 0.418754416516392 0.482037483392415 0.805593229920876 0.697476171286909 0.091283151093288 10900 -0.060905427934854 -0.00809552650878988 -0.053469623684589 0.0263612957974599 -0.0736762262875136 0.0802031082050892 0.0556765530217143 0.0213735533765398
"408286_0.064" 10948 408286 9 0.064 FALSE 0.0639476334340383 TRUE TRUE 0.00727257988913736 0.00393988782324728 -0.00689330030631143 -0.00230988259250413 -0.00111785438941876 4.95425341827386 0.756521065901206 0.0291649282473455 0.0333686860141461 0.119716667224448 1.37063342530908 1.50025070964204 0.15710042350795 0.247421996200118 0.0190972210824192 10900 -0.0188775814908526 0.0550975152008732 0.0244586166907482 -0.0300669695187766 -0.0228358787195241 -0.0179213706002419 -0.00536177915616789 0.012773238156199
"40830_0.532" 1112 40830 1 0.532 TRUE 0.530715005035247 TRUE TRUE 0.00441621955234575 -0.00361983996034475 9.69348719390142e-05 0.00394581868645428 -0.0110697542155742 1.88802672120795 0.22477622351737 0.0908792225735757 0.0189847445938964 0.498113176931369 0.449917267352352 0.516153581790071 0.0136542261352473 0.0101210731713992 -0.0153519640268091 10900 0.0136642147867443 0.0311503986877204 -0.0199291431789098 -0.00129867619139403 0.0165293605973212 0.0306013869722849 0.0298711557627408 -0.0501250536126362
